,id,label,frame,outside,occluded,xtl,ytl,w,h
3853,8,Human,964,0,0,423.16,83.55,37.14999999999998,116.96
3440,9,Human,964,0,0,491.71,21.42,29.45999999999998,104.59
3441,9,Human,965,0,0,490.82,21.19,30.060000000000002,106.54
3854,8,Human,965,0,0,423.07,84.21,37.389999999999986,116.79
3442,9,Human,966,0,0,489.08,19.71,31.319999999999993,110.88999999999999
3855,8,Human,966,0,0,422.96,84.38,38.079999999999984,118.1
3443,9,Human,967,0,0,487.99,19.9,32.23000000000002,113.22999999999999
3856,8,Human,967,0,0,423.22,84.88,37.75,116.16
3444,9,Human,968,0,0,486.32,18.06,34.68000000000001,121.38
3857,8,Human,968,0,0,423.24,85.05,37.76999999999998,115.39
3445,9,Human,969,0,0,485.07,15.82,36.410000000000025,127.51000000000002
3858,8,Human,969,0,0,423.29,85.26,37.68000000000001,114.2
3859,8,Human,970,0,0,423.39,85.3,37.94999999999999,114.07000000000001
3446,9,Human,970,0,0,484.14,14.37,37.539999999999964,131.54
3447,9,Human,971,0,0,483.5,13.46,38.129999999999995,133.76
3860,8,Human,971,0,0,422.83,85.55,39.23000000000002,117.54
3861,8,Human,972,0,0,422.95,85.64,39.49000000000001,117.84000000000002
3448,9,Human,972,0,0,482.73,13.33,38.110000000000014,134.25
3862,8,Human,973,0,0,422.85,85.63,39.43000000000001,116.9
3449,9,Human,973,0,0,482.35,13.46,37.41999999999996,132.24
3863,8,Human,974,0,0,422.64,85.75,39.74000000000001,117.20999999999998
3450,9,Human,974,0,0,482.35,13.59,36.879999999999995,130.85
3451,9,Human,975,0,0,482.24,13.67,36.48000000000002,129.86
3864,8,Human,975,0,0,422.9,85.84,39.639999999999986,116.16999999999999
3452,9,Human,976,0,0,482.1,13.75,35.66999999999996,127.25999999999999
3865,8,Human,976,0,0,422.79,85.84,40.0,116.72999999999999
3453,9,Human,977,0,0,482.1,13.92,35.27999999999997,126.39
3866,8,Human,977,0,0,422.85,85.72,39.94,116.16999999999999
3454,9,Human,978,0,0,482.51,14.42,35.23000000000002,126.24
3867,8,Human,978,0,0,422.77,86.03,39.65999999999997,114.83000000000001
3868,8,Human,979,0,0,422.61,86.2,39.370000000000005,113.39
3455,9,Human,979,0,0,482.49,14.53,34.710000000000036,124.65
3869,8,Human,980,0,0,422.56,86.17,39.24000000000001,112.62000000000002
3456,9,Human,980,0,0,482.37,14.68,34.299999999999955,123.59
3457,9,Human,981,0,0,482.52,14.83,33.789999999999964,121.93000000000002
3870,8,Human,981,0,0,422.52,86.18,39.23000000000002,112.22
3871,8,Human,982,0,0,422.49,86.18,39.26999999999998,111.98000000000002
3458,9,Human,982,0,0,482.51,14.92,33.74000000000001,122.02
3459,9,Human,983,0,0,482.97,15.03,33.73000000000002,121.69999999999999
3872,8,Human,983,0,0,422.38,86.25,39.45999999999998,112.28
3873,8,Human,984,0,0,422.24,86.33,39.74000000000001,112.92
3460,9,Human,984,0,0,482.59,14.63,34.81999999999999,125.79000000000002
3461,9,Human,985,0,0,482.69,14.48,34.77000000000004,125.71
3874,8,Human,985,0,0,422.07,86.39,40.079999999999984,113.81999999999998
3462,9,Human,986,0,0,482.74,14.37,34.73000000000002,125.66999999999999
3875,8,Human,986,0,0,421.94,86.43,40.35000000000002,114.57999999999998
3876,8,Human,987,0,0,421.96,86.45,40.31999999999999,114.43999999999998
3463,9,Human,987,0,0,482.83,14.33,34.579999999999984,125.15000000000002
3877,8,Human,988,0,0,421.61,86.0,41.45999999999998,117.94999999999999
3464,9,Human,988,0,0,482.75,14.07,34.76999999999998,126.26000000000002
3878,8,Human,989,0,0,421.52,85.67,41.81999999999999,119.21
3465,9,Human,989,0,0,482.79,14.05,34.69999999999999,126.08
3879,8,Human,990,0,0,421.58,85.43,40.879999999999995,116.04000000000002
3466,9,Human,990,0,0,482.76,13.8,35.210000000000036,128.1
3467,9,Human,991,0,0,482.89,13.93,34.67999999999995,126.41
3880,8,Human,991,0,0,419.94,84.86,43.829999999999984,125.25000000000001
3468,9,Human,992,0,0,483.01,14.07,34.35000000000002,125.39000000000001
3881,8,Human,992,0,0,419.12,84.22,44.920000000000016,129.67
3469,9,Human,993,0,0,483.02,14.04,34.289999999999964,125.36000000000001
3882,8,Human,993,0,0,418.87,83.94,44.77999999999997,130.54
3470,9,Human,994,0,0,483.16,14.28,33.98999999999995,124.32
3883,8,Human,994,0,0,418.87,82.99,44.52999999999997,131.01999999999998
3471,9,Human,995,0,0,482.74,14.09,35.289999999999964,129.41
3884,8,Human,995,0,0,418.55,81.86,45.51999999999998,135.21999999999997
3885,8,Human,996,0,0,418.56,80.7,45.639999999999986,136.76
3472,9,Human,996,0,0,482.57,14.13,35.349999999999966,129.7
3886,8,Human,997,0,0,418.6,79.93,45.18000000000001,136.31
3473,9,Human,997,0,0,482.4,13.93,36.039999999999964,132.45
3887,8,Human,998,0,0,418.62,78.99,45.44,138.51
3474,9,Human,998,0,0,482.14,13.74,36.66999999999996,135.24
3888,8,Human,999,0,0,418.01,78.65,45.89999999999998,141.27
3475,9,Human,999,0,0,482.55,14.28,36.339999999999975,134.14
3476,9,Human,1000,0,0,483.08,16.46,34.589999999999975,127.6
3889,8,Human,1000,0,0,418.19,78.61,45.24000000000001,140.68
3890,8,Human,1001,0,0,418.82,78.29,44.75999999999999,140.05
3477,9,Human,1001,0,0,483.09,16.3,33.849999999999966,125.02
3891,8,Human,1002,0,0,418.79,77.65,45.120000000000005,141.61
3478,9,Human,1002,0,0,482.95,16.24,33.410000000000025,123.47000000000001
3479,9,Human,1003,0,0,483.13,16.77,32.789999999999964,120.99
3892,8,Human,1003,0,0,419.27,77.32,44.72000000000003,140.95
3893,8,Human,1004,0,0,419.72,77.18,44.49000000000001,140.35
3480,9,Human,1004,0,0,483.07,16.77,32.81999999999999,121.02
3481,9,Human,1005,0,0,483.42,18.27,32.97999999999996,121.11
3894,8,Human,1005,0,0,419.79,76.97,44.589999999999975,140.91
3895,8,Human,1006,0,0,420.29,76.77,44.120000000000005,139.13
3482,9,Human,1006,0,0,483.46,19.62,32.79000000000002,119.70999999999998
3896,8,Human,1007,0,0,420.83,76.94,43.25,135.96
3483,9,Human,1007,0,0,483.44,19.12,33.22999999999996,120.97999999999999
3484,9,Human,1008,0,0,483.46,19.09,33.349999999999966,121.01999999999998
3897,8,Human,1008,0,0,421.43,77.1,42.55000000000001,133.42
3898,8,Human,1009,0,0,421.27,77.03,42.610000000000014,133.18
3485,9,Human,1009,0,0,483.18,18.45,33.96999999999997,122.95
3486,9,Human,1010,0,0,483.42,18.92,33.94999999999999,122.40999999999998
3899,8,Human,1010,0,0,421.27,77.15,42.97000000000003,134.3
3900,8,Human,1011,0,0,421.49,77.71,43.10000000000002,134.22000000000003
3487,9,Human,1011,0,0,483.4,19.21,33.72000000000003,121.25999999999999
3901,8,Human,1012,0,0,421.09,78.6,44.089999999999975,137.1
3488,9,Human,1012,0,0,482.93,17.62,33.660000000000025,121.28
3902,8,Human,1013,0,0,421.16,80.23,43.14999999999998,134.20999999999998
3489,9,Human,1013,0,0,483.05,17.84,33.49999999999994,120.87
3903,8,Human,1014,0,0,422.29,82.12,40.56999999999999,124.75999999999999
3490,9,Human,1014,0,0,483.12,17.86,33.389999999999986,120.56000000000002
3904,8,Human,1015,0,0,422.09,84.12,38.06,116.54000000000002
3491,9,Human,1015,0,0,483.53,19.21,32.57000000000005,117.54999999999998
3905,8,Human,1016,0,0,422.21,85.64,37.25999999999999,113.18999999999998
3492,9,Human,1016,0,0,483.49,19.91,32.22000000000003,116.17000000000002
3493,9,Human,1017,0,0,483.65,20.0,32.18999999999994,115.74000000000001
3906,8,Human,1017,0,0,422.53,86.32,36.879999999999995,111.1
3907,8,Human,1018,0,0,422.36,86.54,36.870000000000005,110.43000000000002
3494,9,Human,1018,0,0,483.26,18.72,32.620000000000005,117.22999999999999
3495,9,Human,1019,0,0,483.13,17.33,33.200000000000045,119.23
3908,8,Human,1019,0,0,422.09,86.62,37.30000000000001,111.04000000000002
3909,8,Human,1020,0,0,422.04,86.63,37.370000000000005,110.76999999999998
3496,9,Human,1020,0,0,483.08,16.44,33.44,120.02000000000001
3910,8,Human,1021,0,0,421.88,86.75,37.69,111.16
3497,9,Human,1021,0,0,482.95,15.55,33.73999999999995,121.16000000000001
3498,9,Human,1022,0,0,482.84,14.97,33.96999999999997,122.12
3911,8,Human,1022,0,0,421.15,86.49,39.15999999999997,115.34999999999998
3499,9,Human,1023,0,0,482.73,14.54,34.200000000000045,123.14000000000001
3912,8,Human,1023,0,0,420.29,86.39,39.99000000000001,118.03000000000002
3500,9,Human,1024,0,0,482.88,15.13,34.360000000000014,123.99000000000001
3913,8,Human,1024,0,0,420.77,86.5,39.139999999999986,115.37
3914,8,Human,1025,0,0,420.17,86.3,40.860000000000014,120.87000000000002
3501,9,Human,1025,0,0,482.99,15.45,34.309999999999945,123.99999999999999
3915,8,Human,1026,0,0,419.95,86.23,41.46999999999997,122.88000000000001
3502,9,Human,1026,0,0,482.96,14.83,33.98999999999995,123.13000000000001
3916,8,Human,1027,0,0,420.39,86.13,40.670000000000016,120.63
3503,9,Human,1027,0,0,482.97,15.0,34.25999999999999,124.35
3504,9,Human,1028,0,0,482.95,14.87,34.400000000000034,124.88
3917,8,Human,1028,0,0,421.01,85.92,40.35000000000002,119.34999999999998
3918,8,Human,1029,0,0,421.39,85.78,39.94999999999999,117.69
3505,9,Human,1029,0,0,482.86,14.83,34.639999999999986,125.85000000000001
3506,9,Human,1030,0,0,482.73,14.65,34.47000000000003,125.47999999999999
3919,8,Human,1030,0,0,421.42,85.8,40.48000000000002,118.89
3507,9,Human,1031,0,0,482.86,15.01,34.039999999999964,123.90999999999998
3920,8,Human,1031,0,0,421.42,85.78,40.23000000000002,117.81
3921,8,Human,1032,0,0,421.24,85.46,41.39999999999998,121.06999999999998
3508,9,Human,1032,0,0,482.8,14.53,34.10999999999996,124.31
3922,8,Human,1033,0,0,421.27,85.51,41.19999999999999,120.46
3509,9,Human,1033,0,0,482.84,14.47,33.99999999999994,124.01000000000002
3510,9,Human,1034,0,0,482.83,14.43,33.99999999999994,124.07999999999998
3923,8,Human,1034,0,0,420.96,85.52,42.20999999999998,123.67
3924,8,Human,1035,0,0,420.44,85.61,43.370000000000005,127.52999999999999
3511,9,Human,1035,0,0,482.86,14.47,33.93999999999994,123.94
3925,8,Human,1036,0,0,419.88,85.29,44.99000000000001,132.86
3512,9,Human,1036,0,0,482.93,14.69,33.81,123.47
3926,8,Human,1037,0,0,419.7,85.22,45.54000000000002,134.83
3513,9,Human,1037,0,0,482.93,14.74,33.81,123.2
3927,8,Human,1038,0,0,419.6,85.24,45.77999999999997,135.93
3514,9,Human,1038,0,0,483.06,14.68,34.44,125.35999999999999
3928,8,Human,1039,0,0,419.73,85.23,45.99000000000001,136.77999999999997
3515,9,Human,1039,0,0,482.8,14.63,34.849999999999966,126.81
3516,9,Human,1040,0,0,482.78,14.84,34.85000000000002,126.68
3929,8,Human,1040,0,0,420.0,85.25,46.05000000000001,136.91
3930,8,Human,1041,0,0,420.26,85.15,45.76999999999998,135.71
3517,9,Human,1041,0,0,482.82,14.87,34.76000000000005,126.45999999999998
3931,8,Human,1042,0,0,420.35,85.11,45.64999999999998,135.64
3518,9,Human,1042,0,0,482.88,15.01,34.17999999999995,124.37999999999998
3519,9,Human,1043,0,0,482.81,15.02,34.13000000000005,124.65000000000002
3932,8,Human,1043,0,0,421.3,85.12,42.44999999999999,125.25
3520,9,Human,1044,0,0,482.81,15.1,34.079999999999984,124.84
3933,8,Human,1044,0,0,420.61,85.27,41.93000000000001,123.65000000000002
3521,9,Human,1045,0,0,482.98,15.13,33.710000000000036,123.68
3934,8,Human,1045,0,0,419.58,85.41,42.870000000000005,126.73999999999998
3522,9,Human,1046,0,0,482.91,15.09,33.849999999999966,124.53
3935,8,Human,1046,0,0,419.24,86.18,43.579999999999984,129.49
3523,9,Human,1047,0,0,482.88,15.32,33.90999999999997,125.1
3936,8,Human,1047,0,0,419.31,86.7,43.910000000000025,131.42000000000002
3937,8,Human,1048,0,0,418.8,87.72,43.78000000000003,132.54
3524,9,Human,1048,0,0,483.05,15.63,33.56999999999999,123.97
3525,9,Human,1049,0,0,483.32,16.09,33.02000000000004,121.81
3938,8,Human,1049,0,0,418.71,87.66,43.53000000000003,132.73
3526,9,Human,1050,0,0,483.4,16.51,33.31000000000006,122.77
3939,8,Human,1050,0,0,418.32,87.46,43.28000000000003,133.06
3527,9,Human,1051,0,0,483.17,16.13,33.05000000000001,121.77000000000001
3940,8,Human,1051,0,0,417.81,88.38,43.01999999999998,133.27
3941,8,Human,1052,0,0,417.93,88.72,41.879999999999995,130.01
3528,9,Human,1052,0,0,483.08,15.89,33.400000000000034,123.27
3942,8,Human,1053,0,0,418.13,88.89,41.60000000000002,129.69
3529,9,Human,1053,0,0,483.03,15.75,33.559999999999945,124.12
3943,8,Human,1054,0,0,418.1,89.23,41.72000000000003,130.52999999999997
3530,9,Human,1054,0,0,482.89,15.83,34.32000000000005,127.03000000000002
3944,8,Human,1055,0,0,418.06,89.45,41.379999999999995,129.95
3531,9,Human,1055,0,0,482.77,15.5,34.73000000000002,128.75
3945,8,Human,1056,0,0,418.47,89.75,41.329999999999984,130.06
3532,9,Human,1056,0,0,483.0,15.18,35.22000000000003,130.42
3946,8,Human,1057,0,0,418.63,89.86,41.30000000000001,129.99
3533,9,Human,1057,0,0,483.06,15.03,35.46999999999997,131.23
3534,9,Human,1058,0,0,483.06,14.9,35.60999999999996,131.66
3947,8,Human,1058,0,0,419.21,89.89,41.160000000000025,129.29000000000002
3948,8,Human,1059,0,0,419.43,89.61,41.110000000000014,128.86
3535,9,Human,1059,0,0,483.03,14.76,35.700000000000045,131.94
3949,8,Human,1060,0,0,419.77,89.44,40.139999999999986,125.29000000000002
3536,9,Human,1060,0,0,483.06,14.88,35.21999999999997,130.08
3537,9,Human,1061,0,0,483.1,15.26,34.960000000000036,129.01
3950,8,Human,1061,0,0,419.28,89.48,40.55000000000001,125.75000000000001
3538,9,Human,1062,0,0,483.14,15.21,34.360000000000014,126.60999999999999
3951,8,Human,1062,0,0,419.54,89.49,40.73000000000002,125.27
3952,8,Human,1063,0,0,418.58,89.77,42.44999999999999,130.42000000000002
3539,9,Human,1063,0,0,483.23,14.91,34.440000000000055,126.66
3540,9,Human,1064,0,0,483.43,15.53,34.56999999999999,126.68
3541,9,Human,1065,0,0,483.38,15.29,34.42999999999995,126.16
3542,9,Human,1066,0,0,483.54,17.26,33.579999999999984,122.77999999999999
3543,9,Human,1067,0,0,483.55,18.26,33.349999999999966,121.76
3544,9,Human,1068,0,0,483.81,19.69,32.73999999999995,119.32
3545,9,Human,1069,0,0,483.69,19.62,32.95999999999998,119.88
3546,9,Human,1070,0,0,483.6,19.16,33.129999999999995,120.30000000000001
3547,9,Human,1071,0,0,483.44,18.66,33.44999999999999,121.46000000000001
3548,9,Human,1072,0,0,483.41,18.52,33.52000000000004,121.64
3549,9,Human,1073,0,0,483.55,17.99,33.22999999999996,120.35000000000001
3550,9,Human,1074,0,0,483.49,17.78,32.91999999999996,119.08000000000001
3551,9,Human,1075,0,0,483.37,17.25,33.43999999999994,120.70999999999998
3552,9,Human,1076,0,0,483.3,16.94,33.69,121.65
3553,9,Human,1077,0,0,483.05,16.43,33.78000000000003,122.01999999999998
3554,9,Human,1078,0,0,483.2,16.52,33.31999999999999,120.38000000000001
3555,9,Human,1079,0,0,483.33,16.62,32.99999999999994,119.15
3556,9,Human,1080,0,0,482.89,15.37,32.97000000000003,118.97
3557,9,Human,1081,0,0,482.68,14.76,33.05000000000001,119.27999999999999
3558,9,Human,1082,0,0,482.64,14.54,33.01999999999998,119.19
3559,9,Human,1083,0,0,482.66,14.92,33.36999999999995,120.39
3560,9,Human,1084,0,0,482.65,14.87,33.549999999999955,121.26999999999998
3561,9,Human,1085,0,0,482.62,14.8,33.67999999999995,121.99
3562,9,Human,1086,0,0,482.47,14.87,34.01999999999998,123.4
3563,9,Human,1087,0,0,482.41,14.76,34.14000000000004,124.01
3564,9,Human,1088,0,0,482.32,14.47,34.339999999999975,124.98000000000002
3565,9,Human,1089,0,0,482.24,14.15,34.940000000000055,127.78
3566,9,Human,1090,0,0,482.04,13.67,35.49999999999994,130.61
3567,9,Human,1091,0,0,481.97,13.27,36.15999999999997,133.82
3953,8,Human,1092,0,0,420.06,81.31,44.78000000000003,137.09
3568,9,Human,1092,0,0,481.94,13.26,35.97999999999996,133.41
3954,8,Human,1093,0,0,420.41,80.7,44.160000000000025,134.42000000000002
3569,9,Human,1093,0,0,482.02,13.13,36.15999999999997,134.22
3955,8,Human,1094,0,0,420.31,80.27,44.85000000000002,137.57
3570,9,Human,1094,0,0,482.18,13.25,35.96999999999997,133.78
3956,8,Human,1095,0,0,420.23,79.87,45.18000000000001,139.54
3571,9,Human,1095,0,0,482.35,13.33,35.65999999999997,132.77
3572,9,Human,1096,0,0,482.11,13.12,36.15999999999997,134.84
3957,8,Human,1096,0,0,419.32,79.04,45.71999999999997,143.2
3573,9,Human,1097,0,0,482.17,13.13,36.04000000000002,134.74
3958,8,Human,1097,0,0,418.84,78.48,45.71999999999997,145.26
3574,9,Human,1098,0,0,482.3,13.16,35.79000000000002,133.97
3959,8,Human,1098,0,0,418.92,78.15,45.21999999999997,145.15
3960,8,Human,1099,0,0,419.07,77.49,44.76999999999998,144.95
3575,9,Human,1099,0,0,482.34,13.43,35.24999999999994,132.18
3961,8,Human,1100,0,0,419.25,77.11,43.920000000000016,143.52999999999997
3576,9,Human,1100,0,0,482.56,13.48,35.079999999999984,131.76
3577,9,Human,1101,0,0,482.69,13.73,34.93000000000001,131.37
3962,8,Human,1101,0,0,419.19,76.6,43.420000000000016,143.02
3578,9,Human,1102,0,0,482.84,13.93,34.670000000000016,130.44
3963,8,Human,1102,0,0,419.54,76.59,42.920000000000016,142.3
3579,9,Human,1103,0,0,482.85,13.9,34.66999999999996,130.53
3964,8,Human,1103,0,0,419.35,76.38,42.94999999999999,143.69
3965,8,Human,1104,0,0,419.19,76.74,42.25999999999999,142.77999999999997
3580,9,Human,1104,0,0,482.75,14.17,34.870000000000005,131.51
3581,9,Human,1105,0,0,482.76,14.38,34.84000000000003,131.55
3966,8,Human,1105,0,0,419.45,77.28,40.910000000000025,139.24
3582,9,Human,1106,0,0,482.88,14.65,34.610000000000014,130.41
3967,8,Human,1106,0,0,419.54,78.4,40.44,138.33
3968,8,Human,1107,0,0,419.73,79.32,40.39999999999998,138.73
3583,9,Human,1107,0,0,483.0,14.33,34.82000000000005,131.12
3584,9,Human,1108,0,0,482.87,14.16,35.23000000000002,132.56
3969,8,Human,1108,0,0,419.59,79.73,40.829999999999984,140.95999999999998
3585,9,Human,1109,0,0,482.91,14.48,35.21999999999997,132.27
3970,8,Human,1109,0,0,419.45,80.4,40.70999999999998,141.16
3586,9,Human,1110,0,0,483.09,14.93,34.43000000000001,129.14
3971,8,Human,1110,0,0,420.59,81.71,36.50999999999999,124.8
3972,8,Human,1111,0,0,420.2,83.74,36.089999999999975,122.71999999999998
3587,9,Human,1111,0,0,483.1,15.08,34.25,128.37
3973,8,Human,1112,0,0,420.41,86.22,34.81999999999999,117.60999999999999
3588,9,Human,1112,0,0,483.37,15.52,33.64999999999998,125.96
3974,8,Human,1113,0,0,420.72,88.66,33.89999999999998,113.22999999999999
3589,9,Human,1113,0,0,483.64,16.16,33.07000000000005,123.12
3975,8,Human,1114,0,0,421.23,91.12,33.75,111.30000000000001
3590,9,Human,1114,0,0,483.6,16.14,33.139999999999986,122.91000000000001
3591,9,Human,1115,0,0,483.47,15.78,33.39999999999998,123.53
3976,8,Human,1115,0,0,421.34,92.77,34.75999999999999,113.58
3592,9,Human,1116,0,0,483.34,15.09,34.11999999999995,125.97
3977,8,Human,1116,0,0,421.04,93.89,36.71999999999997,118.86999999999999
3593,9,Human,1117,0,0,483.23,14.99,34.059999999999945,125.35000000000001
3978,8,Human,1117,0,0,420.6,95.38,38.55000000000001,123.75
3979,8,Human,1118,0,0,420.28,96.23,39.54000000000002,126.07000000000001
3594,9,Human,1118,0,0,483.19,14.79,34.46999999999997,126.68
3980,8,Human,1119,0,0,420.47,95.96,39.30000000000001,124.33
3595,9,Human,1119,0,0,483.05,14.85,34.44999999999999,126.33000000000001
3981,8,Human,1120,0,0,420.31,95.91,39.20999999999998,123.1
3596,9,Human,1120,0,0,483.02,15.04,34.379999999999995,125.81
3597,9,Human,1121,0,0,482.82,14.64,34.73999999999995,127.04
3982,8,Human,1121,0,0,419.73,96.41,39.75999999999999,124.20000000000002
3598,9,Human,1122,0,0,482.98,14.71,34.39999999999998,125.72
3983,8,Human,1122,0,0,420.06,96.01,39.31,122.05999999999999
3599,9,Human,1123,0,0,483.2,14.91,33.94999999999999,123.77000000000001
3984,8,Human,1123,0,0,420.01,96.16,39.04000000000002,120.69
3600,9,Human,1124,0,0,483.41,15.35,33.53000000000003,122.12
3601,9,Human,1125,0,0,483.23,15.45,33.879999999999995,123.26
3602,9,Human,1126,0,0,483.17,15.41,34.01000000000005,123.61000000000001
3603,9,Human,1127,0,0,483.19,15.42,33.96999999999997,123.55999999999999
3604,9,Human,1128,0,0,482.93,14.92,34.05000000000001,123.71999999999998
3605,9,Human,1129,0,0,482.79,14.7,34.14000000000004,123.98
3606,9,Human,1130,0,0,482.75,14.73,34.16999999999996,123.96999999999998
3607,9,Human,1131,0,0,482.58,15.02,34.48999999999995,125.26
3608,9,Human,1132,0,0,482.58,15.05,34.94,126.88000000000001
3609,9,Human,1133,0,0,482.68,15.39,34.900000000000034,126.93999999999998
3610,9,Human,1134,0,0,482.79,16.05,34.73999999999995,126.15000000000002
3611,9,Human,1135,0,0,482.8,16.49,34.74999999999994,126.04
3612,9,Human,1136,0,0,482.71,16.26,34.94,126.71
3613,9,Human,1137,0,0,482.88,17.06,33.710000000000036,121.95999999999998
3614,9,Human,1138,0,0,483.04,16.71,33.94999999999999,122.98999999999998
3615,9,Human,1139,0,0,483.24,17.2,33.75999999999999,122.26
3616,9,Human,1140,0,0,482.99,16.28,34.789999999999964,126.10999999999999
3617,9,Human,1141,0,0,482.79,15.94,35.38000000000005,128.21
3618,9,Human,1142,0,0,482.95,15.39,34.69,125.61
3619,9,Human,1143,0,0,483.22,15.79,34.0,122.79000000000002
3620,9,Human,1144,0,0,483.56,17.66,33.26000000000005,119.80000000000001
3621,9,Human,1145,0,0,483.68,18.42,33.00000000000006,118.52
3622,9,Human,1146,0,0,483.72,18.69,32.92999999999995,117.96000000000001
3623,9,Human,1147,0,0,483.52,18.58,33.309999999999945,118.99
3624,9,Human,1148,0,0,483.63,19.76,33.09000000000003,117.65999999999998
3625,9,Human,1149,0,0,483.54,19.49,33.27000000000004,117.93000000000002
3626,9,Human,1150,0,0,483.56,20.0,33.22999999999996,117.32
3627,9,Human,1151,0,0,483.13,17.91,34.08000000000004,120.39000000000001
3985,8,Human,1152,0,0,418.36,91.36,39.44,116.62000000000002
3628,9,Human,1152,0,0,483.55,22.03,32.35999999999996,113.65
3629,9,Human,1153,0,0,483.55,23.09,32.02000000000004,112.03
3986,8,Human,1153,0,0,417.97,90.65,40.18000000000001,115.5
3630,9,Human,1154,0,0,483.4,22.86,32.200000000000045,112.39999999999999
3987,8,Human,1154,0,0,417.84,90.19,40.870000000000005,115.49000000000001
3988,8,Human,1155,0,0,417.45,89.35,41.81999999999999,117.19
3631,9,Human,1155,0,0,483.29,22.31,32.36999999999995,112.78999999999999
3989,8,Human,1156,0,0,417.28,88.83,42.69,118.85000000000001
3632,9,Human,1156,0,0,483.22,20.86,32.950000000000045,114.64
3633,9,Human,1157,0,0,483.31,21.81,32.48999999999995,112.73999999999998
3990,8,Human,1157,0,0,417.74,88.42,42.39999999999998,116.89
3991,8,Human,1158,0,0,416.73,88.06,44.65999999999997,123.37
3634,9,Human,1158,0,0,483.87,25.56,31.720000000000027,109.13
3635,9,Human,1159,0,0,484.28,27.75,31.029999999999973,106.16
3992,8,Human,1159,0,0,416.88,88.38,44.44999999999999,122.32
3993,8,Human,1160,0,0,416.99,88.92,44.26999999999998,121.36
3636,9,Human,1160,0,0,483.83,26.91,31.989999999999952,108.78
3637,9,Human,1161,0,0,483.93,27.26,31.80000000000001,107.61999999999999
3994,8,Human,1161,0,0,417.51,89.3,43.670000000000016,119.24
3638,9,Human,1162,0,0,483.66,27.28,31.900000000000034,107.07
3995,8,Human,1162,0,0,417.6,89.79,43.65999999999997,118.64999999999999
3996,8,Human,1163,0,0,417.25,89.92,43.94999999999999,119.04
3639,9,Human,1163,0,0,483.3,28.67,31.560000000000002,104.58999999999999
3640,9,Human,1164,0,0,479.99,25.26,34.15999999999997,110.49
3997,8,Human,1164,0,0,417.37,90.03,44.45999999999998,120.47
3641,9,Human,1165,0,0,475.07,19.57,39.04000000000002,122.52000000000001
3998,8,Human,1165,0,0,417.42,90.13,44.620000000000005,120.94999999999999
3642,9,Human,1166,0,0,471.54,17.14,42.93000000000001,130.5
3999,8,Human,1166,0,0,417.27,90.22,44.59000000000003,120.85
3643,9,Human,1167,0,0,469.58,19.69,43.05000000000001,125.20000000000002
4000,8,Human,1167,0,0,416.82,90.15,45.339999999999975,123.03
3644,9,Human,1168,0,0,467.32,20.14,44.78000000000003,126.8
4001,8,Human,1168,0,0,416.53,90.01,45.870000000000005,124.72000000000001
4002,8,Human,1169,0,0,416.09,89.62,48.05000000000001,131.21
3645,9,Human,1169,0,0,466.73,14.72,46.700000000000045,131.05
4003,8,Human,1170,0,0,416.98,89.59,47.19999999999999,129.29
3646,9,Human,1170,1,0,466.73,14.72,46.700000000000045,131.05
4004,8,Human,1171,1,0,416.98,89.59,47.19999999999999,129.29
882,10,Human,1479,0,0,420.34,79.5,42.889999999999986,139.34
883,10,Human,1480,0,0,420.27,78.13,43.04000000000002,139.83
884,10,Human,1481,0,0,419.98,76.36,43.620000000000005,141.56
885,10,Human,1482,0,0,419.28,74.08,45.52999999999997,147.61
886,10,Human,1483,0,0,419.09,72.5,46.53000000000003,150.58
887,10,Human,1484,0,0,417.9,70.05,47.29000000000002,152.89
888,10,Human,1485,0,0,417.09,67.62,48.28000000000003,155.92
889,10,Human,1486,0,0,416.01,65.56,49.31999999999999,159.62
890,10,Human,1487,0,0,414.09,62.79,50.95999999999998,166.12
891,10,Human,1488,0,0,413.37,61.99,49.360000000000014,161.47
892,10,Human,1489,1,0,413.37,61.99,49.360000000000014,161.47
342,13,Human,1700,0,0,306.27,124.25,53.51999999999998,242.88
343,13,Human,1701,0,0,306.41,124.67,53.10000000000002,240.95999999999998
344,13,Human,1702,0,0,306.62,123.55,53.44,242.62
345,13,Human,1703,0,0,306.71,122.88,53.610000000000014,243.5
346,13,Human,1704,0,0,306.6,123.41,53.44999999999999,242.81000000000003
347,13,Human,1705,0,0,306.56,123.61,53.379999999999995,242.55
348,13,Human,1706,0,0,306.55,123.69,53.35000000000002,242.45999999999998
349,13,Human,1707,0,0,306.56,123.03,53.54000000000002,243.35
350,13,Human,1708,0,0,306.49,122.63,53.639999999999986,244.07
351,13,Human,1709,0,0,306.63,122.99,53.44999999999999,243.37
352,13,Human,1710,0,0,306.7,122.97,53.45999999999998,243.49000000000004
353,13,Human,1711,0,0,306.8,122.85,53.43000000000001,243.42
354,13,Human,1712,0,0,306.77,122.92,53.43000000000001,243.51
355,13,Human,1713,0,0,306.87,123.24,53.31999999999999,243.02999999999997
356,13,Human,1714,0,0,306.75,122.63,53.47000000000003,243.8
357,13,Human,1715,0,0,306.87,123.35,53.31999999999999,243.14000000000001
358,13,Human,1716,0,0,306.68,123.74,53.26999999999998,243.0
359,13,Human,1717,0,0,306.55,122.94,53.48000000000002,243.89
